sample_idx,park_size,park_quality,park_proximity,park_function,p_kipp,median_kipp_time
1740,10000.0,0.7138168558478357,2.0,sports,0.4,28.5
1741,10000.0,0.6266251586377621,2.0,sports,0.0,50.0
1742,10000.0,0.7138168558478357,2.0,sports,0.4,30.0
1743,10000.0,0.7138168558478357,2.0,sports,0.6,25.0
1744,10000.0,0.6266251586377621,2.0,sports,0.0,50.0
1745,10000.0,0.6266251586377621,2.0,sports,0.2,21.0
1746,10000.0,0.33781743124127395,2.0,sports,0.6,34.0
1747,10000.0,0.4009661694988609,2.0,sports,0.4,28.0
1748,10000.0,0.33781743124127395,2.0,recreation,0.2,29.0
1749,10000.0,0.33781743124127395,2.0,recreation,0.4,27.5
1750,10000.0,0.4009661694988609,2.0,sports,0.0,50.0
1751,10000.0,0.4009661694988609,2.0,recreation,0.2,33.0
1752,10000.0,0.22557808943092825,2.0,sports,0.2,32.0
1753,10000.0,0.24608350694179537,2.0,sports,0.2,28.0
1754,10000.0,0.22557808943092825,2.0,recreation,0.2,28.0
1755,10000.0,0.22557808943092825,2.0,recreation,0.0,50.0
1756,10000.0,0.24608350694179537,2.0,sports,0.0,50.0
1757,10000.0,0.24608350694179537,2.0,recreation,0.4,26.5
1758,10000.0,0.7510568078607323,2.0,sports,0.4,26.0
1759,10000.0,0.7626605464145542,2.0,sports,0.4,28.5
1760,10000.0,0.7510568078607323,2.0,sports,0.0,50.0
1761,10000.0,0.7510568078607323,2.0,sports,0.2,28.0
1762,10000.0,0.7626605464145542,2.0,sports,0.4,27.5
1763,10000.0,0.7626605464145542,2.0,sports,0.2,25.0
1764,10000.0,0.6163327241316439,2.0,greenway,0.0,50.0
1765,10000.0,0.4923123307526112,2.0,greenway,0.2,29.0
1766,10000.0,0.6163327241316439,2.0,sports,0.2,33.0
1767,10000.0,0.6163327241316439,2.0,sports,0.0,50.0
1768,10000.0,0.4923123307526112,2.0,greenway,0.2,23.0
1769,10000.0,0.4923123307526112,2.0,sports,0.2,29.0
1770,10000.0,0.3882823707535863,2.0,recreation,0.2,32.0
1771,10000.0,0.5726588344201446,2.0,recreation,0.8,26.5
1772,10000.0,0.3882823707535863,2.0,greenway,0.2,30.0
1773,10000.0,0.3882823707535863,2.0,greenway,0.2,30.0
1774,10000.0,0.5726588344201446,2.0,recreation,0.0,50.0
1775,10000.0,0.5726588344201446,2.0,greenway,0.2,26.0
1776,10000.0,0.38685343060642485,2.0,sports,0.2,29.0
1777,10000.0,0.43469536583870655,2.0,sports,0.2,29.0
1778,10000.0,0.38685343060642485,2.0,greenway,0.4,27.5
1779,10000.0,0.38685343060642485,2.0,greenway,0.4,30.0
1780,10000.0,0.43469536583870655,2.0,sports,0.0,50.0
1781,10000.0,0.43469536583870655,2.0,greenway,0.2,25.0
1782,10000.0,0.6085331397131086,2.0,sports,0.2,32.0
1783,10000.0,0.5178251519799233,2.0,sports,0.4,29.5
1784,10000.0,0.6085331397131086,2.0,recreation,0.4,27.5
1785,10000.0,0.6085331397131086,2.0,recreation,0.2,28.0
1786,10000.0,0.5178251519799233,2.0,sports,0.2,32.0
1787,10000.0,0.5178251519799233,2.0,recreation,0.0,50.0
1788,10000.0,0.7740910444408655,2.0,greenway,0.2,25.0
1789,10000.0,0.22625043597072364,2.0,greenway,0.8,28.5
1790,10000.0,0.7740910444408655,2.0,greenway,0.0,50.0
1791,10000.0,0.7740910444408655,2.0,greenway,0.4,25.5
1792,10000.0,0.22625043597072364,2.0,greenway,0.2,29.0
1793,10000.0,0.22625043597072364,2.0,greenway,0.4,29.0
1794,10000.0,0.2492723595350981,2.0,recreation,0.2,26.0
1795,10000.0,0.745024659484625,2.0,recreation,0.4,25.5
1796,10000.0,0.2492723595350981,2.0,sports,0.0,50.0
1797,10000.0,0.2492723595350981,2.0,sports,0.2,29.0
1798,10000.0,0.745024659484625,2.0,recreation,0.2,22.0
1799,10000.0,0.745024659484625,2.0,sports,0.2,32.0
1800,10000.0,0.28702325224876407,2.0,greenway,0.4,29.0
1801,10000.0,0.6092445565387608,2.0,greenway,0.0,50.0
1802,10000.0,0.28702325224876407,2.0,sports,0.0,50.0
1803,10000.0,0.28702325224876407,2.0,sports,0.0,50.0
1804,10000.0,0.6092445565387608,2.0,greenway,0.2,34.0
1805,10000.0,0.6092445565387608,2.0,sports,0.2,28.0
1806,10000.0,0.6613395415246488,2.0,recreation,0.2,31.0
1807,10000.0,0.3808022826910019,2.0,recreation,0.2,24.0
1808,10000.0,0.6613395415246488,2.0,greenway,0.2,24.0
1809,10000.0,0.6613395415246488,2.0,greenway,0.0,50.0
1810,10000.0,0.3808022826910019,2.0,recreation,0.2,26.0
1811,10000.0,0.3808022826910019,2.0,greenway,0.0,50.0
1812,10000.0,0.5712846403941513,2.0,greenway,0.2,25.0
1813,10000.0,0.653640732727945,2.0,greenway,0.0,50.0
1814,10000.0,0.5712846403941513,2.0,recreation,0.4,31.0
1815,10000.0,0.5712846403941513,2.0,recreation,0.0,50.0
1816,10000.0,0.653640732727945,2.0,greenway,0.0,50.0
1817,10000.0,0.653640732727945,2.0,recreation,0.4,23.0
1818,10000.0,0.4991025356575847,2.0,recreation,0.0,50.0
1819,10000.0,0.28017899468541146,2.0,recreation,0.0,50.0
1820,10000.0,0.4991025356575847,2.0,sports,0.0,50.0
1821,10000.0,0.4991025356575847,2.0,sports,0.0,50.0
1822,10000.0,0.28017899468541146,2.0,recreation,0.0,50.0
1823,10000.0,0.28017899468541146,2.0,sports,0.2,31.0
1824,10000.0,0.47608028687536724,2.0,greenway,0.0,50.0
1825,10000.0,0.5218444511294366,2.0,greenway,0.0,50.0
1826,10000.0,0.47608028687536724,2.0,sports,0.2,31.0
1827,10000.0,0.47608028687536724,2.0,sports,0.2,34.0
1828,10000.0,0.5218444511294366,2.0,greenway,0.2,27.0
1829,10000.0,0.5218444511294366,2.0,sports,0.2,34.0
1830,10000.0,0.5474289756268264,2.0,recreation,0.0,50.0
1831,10000.0,0.4505796311423183,2.0,recreation,0.2,33.0
1832,10000.0,0.5474289756268264,2.0,greenway,0.0,50.0
1833,10000.0,0.5474289756268264,2.0,greenway,0.2,24.0
1834,10000.0,0.4505796311423183,2.0,recreation,0.2,34.0
1835,10000.0,0.4505796311423183,2.0,greenway,0.2,26.0
1836,10000.0,0.6839864442124963,2.0,greenway,0.0,50.0
1837,10000.0,0.7396506659686566,2.0,greenway,0.2,23.0
1838,10000.0,0.6839864442124963,2.0,recreation,0.2,31.0
1839,10000.0,0.6839864442124963,2.0,recreation,0.0,50.0
1840,10000.0,0.7396506659686566,2.0,greenway,0.2,25.0
1841,10000.0,0.7396506659686566,2.0,recreation,0.2,29.0
1842,10000.0,0.3112543033435941,2.0,recreation,0.2,33.0
1843,10000.0,0.21399137284606695,2.0,recreation,0.0,50.0
1844,10000.0,0.3112543033435941,2.0,sports,0.0,50.0
1845,10000.0,0.3112543033435941,2.0,sports,0.0,50.0
1846,10000.0,0.21399137284606695,2.0,recreation,0.0,50.0
1847,10000.0,0.21399137284606695,2.0,sports,0.2,32.0
1848,10000.0,0.27342036720365287,2.0,greenway,0.0,50.0
1849,10000.0,0.35922315120697024,2.0,greenway,0.4,27.0
1850,10000.0,0.27342036720365287,2.0,sports,0.2,31.0
1851,10000.0,0.27342036720365287,2.0,sports,0.2,35.0
1852,10000.0,0.35922315120697024,2.0,greenway,0.0,50.0
1853,10000.0,0.35922315120697024,2.0,sports,0.2,32.0
1854,10000.0,0.796819698624313,2.0,recreation,0.0,50.0
1855,10000.0,0.5758004946634174,2.0,recreation,0.2,25.0
1856,10000.0,0.796819698624313,2.0,recreation,0.0,50.0
1857,10000.0,0.796819698624313,2.0,recreation,0.2,23.0
1858,10000.0,0.5758004946634174,2.0,recreation,0.2,29.0
1859,10000.0,0.5758004946634174,2.0,recreation,0.2,22.0
1860,10000.0,0.5845957189798356,2.0,sports,0.4,32.0
1861,10000.0,0.30545657053589825,2.0,sports,0.0,50.0
1862,10000.0,0.5845957189798356,2.0,greenway,0.0,50.0
1863,10000.0,0.5845957189798356,2.0,greenway,0.2,27.0
1864,10000.0,0.30545657053589825,2.0,sports,0.0,50.0
1865,10000.0,0.30545657053589825,2.0,greenway,0.0,50.0
1866,10000.0,0.36391422078013425,2.0,sports,0.2,29.0
1867,10000.0,0.6858033424243332,2.0,sports,0.2,25.0
1868,10000.0,0.36391422078013425,2.0,recreation,0.6,29.0
1869,10000.0,0.36391422078013425,2.0,recreation,0.0,50.0
1870,10000.0,0.6858033424243332,2.0,sports,0.0,50.0
1871,10000.0,0.6858033424243332,2.0,recreation,0.2,29.0
1872,10000.0,0.4109727576375008,2.0,greenway,0.2,27.0
1873,10000.0,0.3227913973852992,2.0,greenway,0.2,30.0
1874,10000.0,0.4109727576375008,2.0,recreation,0.2,28.0
1875,10000.0,0.4109727576375008,2.0,recreation,0.6,32.0
1876,10000.0,0.3227913973852992,2.0,greenway,0.2,31.0
1877,10000.0,0.3227913973852992,2.0,recreation,0.2,29.0
1878,10000.0,0.6405157066881657,2.0,recreation,0.0,50.0
1879,10000.0,0.7059214517474175,2.0,recreation,0.0,50.0
1880,10000.0,0.6405157066881657,2.0,sports,0.2,29.0
1881,10000.0,0.6405157066881657,2.0,sports,0.2,29.0
1882,10000.0,0.7059214517474175,2.0,recreation,0.2,22.0
1883,10000.0,0.7059214517474175,2.0,sports,0.0,50.0
1884,10000.0,0.7280093809589745,2.0,greenway,0.2,27.0
1885,10000.0,0.4143601825460792,2.0,greenway,0.0,50.0
1886,10000.0,0.7280093809589745,2.0,sports,0.2,32.0
1887,10000.0,0.7280093809589745,2.0,sports,0.4,31.5
1888,10000.0,0.4143601825460792,2.0,greenway,0.0,50.0
1889,10000.0,0.4143601825460792,2.0,sports,0.0,50.0
1890,10000.0,0.2017521781846881,2.0,recreation,0.6,28.0
1891,10000.0,0.6331347100436688,2.0,recreation,0.2,23.0
1892,10000.0,0.2017521781846881,2.0,greenway,0.0,50.0
1893,10000.0,0.2017521781846881,2.0,greenway,0.2,33.0
1894,10000.0,0.6331347100436688,2.0,recreation,0.4,30.0
1895,10000.0,0.6331347100436688,2.0,greenway,0.0,50.0
1896,10000.0,0.31392807904630904,2.0,sports,0.0,50.0
1897,10000.0,0.7973134083673359,2.0,sports,0.4,30.0
1898,10000.0,0.31392807904630904,2.0,greenway,0.2,23.0
1899,10000.0,0.31392807904630904,2.0,greenway,0.0,50.0
1900,10000.0,0.7973134083673359,2.0,sports,0.0,50.0
1901,10000.0,0.7973134083673359,2.0,greenway,0.0,50.0
1902,10000.0,0.6908341618254782,2.0,sports,0.2,31.0
1903,10000.0,0.26887083053588867,2.0,sports,0.4,30.5
1904,10000.0,0.6908341618254782,2.0,sports,0.2,30.0
1905,10000.0,0.6908341618254782,2.0,sports,0.2,34.0
1906,10000.0,0.26887083053588867,2.0,sports,0.2,32.0
1907,10000.0,0.26887083053588867,2.0,sports,0.2,32.0
1908,10000.0,0.5276909280568363,2.0,greenway,0.0,50.0
1909,10000.0,0.5417049890384078,2.0,greenway,0.0,50.0
1910,10000.0,0.5276909280568363,2.0,greenway,0.4,23.5
1911,10000.0,0.5276909280568363,2.0,greenway,0.2,27.0
1912,10000.0,0.5417049890384078,2.0,greenway,0.0,50.0
1913,10000.0,0.5417049890384078,2.0,greenway,0.0,50.0
1914,10000.0,0.4487968590110541,2.0,recreation,0.2,28.0
1915,10000.0,0.46824298277497295,2.0,recreation,0.0,50.0
1916,10000.0,0.4487968590110541,2.0,recreation,0.2,29.0
1917,10000.0,0.4487968590110541,2.0,recreation,0.2,30.0
1918,10000.0,0.46824298277497295,2.0,recreation,0.0,50.0
1919,10000.0,0.46824298277497295,2.0,recreation,0.4,30.5
1920,10000.0,0.4461165001615882,2.0,greenway,0.2,28.0
1921,10000.0,0.5603595370426775,2.0,greenway,0.2,30.0
1922,10000.0,0.4461165001615882,2.0,sports,0.2,32.0
1923,10000.0,0.4461165001615882,2.0,sports,0.0,50.0
1924,10000.0,0.5603595370426775,2.0,greenway,0.2,29.0
1925,10000.0,0.5603595370426775,2.0,sports,0.4,26.5
1926,10000.0,0.5209991289302707,2.0,recreation,0.0,50.0
1927,10000.0,0.4870439838618041,2.0,recreation,0.2,31.0
1928,10000.0,0.5209991289302707,2.0,recreation,0.2,29.0
1929,10000.0,0.5209991289302707,2.0,recreation,0.2,29.0
1930,10000.0,0.4870439838618041,2.0,recreation,0.0,50.0
1931,10000.0,0.4870439838618041,2.0,recreation,0.2,27.0
1932,10000.0,0.6928564652800561,2.0,sports,0.2,27.0
1933,10000.0,0.7784770803526044,2.0,sports,0.2,31.0
1934,10000.0,0.6928564652800561,2.0,greenway,0.2,23.0
1935,10000.0,0.6928564652800561,2.0,greenway,0.0,50.0
1936,10000.0,0.7784770803526044,2.0,sports,0.0,50.0
1937,10000.0,0.7784770803526044,2.0,greenway,0.2,23.0
1938,10000.0,0.3212778933346272,2.0,sports,0.4,32.0
1939,10000.0,0.2501810181885958,2.0,sports,0.0,50.0
1940,10000.0,0.3212778933346272,2.0,sports,0.2,32.0
1941,10000.0,0.3212778933346272,2.0,sports,0.2,31.0
1942,10000.0,0.2501810181885958,2.0,sports,0.6,29.0
1943,10000.0,0.2501810181885958,2.0,sports,0.2,31.0
1944,10000.0,0.20844453163444998,2.0,sports,0.0,50.0
1945,10000.0,0.3956875273957849,2.0,sports,0.4,27.5
1946,10000.0,0.20844453163444998,2.0,sports,0.2,33.0
1947,10000.0,0.20844453163444998,2.0,sports,0.0,50.0
1948,10000.0,0.3956875273957849,2.0,sports,0.0,50.0
1949,10000.0,0.3956875273957849,2.0,sports,0.2,29.0
1950,10000.0,0.7306902941316367,2.0,sports,0.2,31.0
1951,10000.0,0.6143155571073294,2.0,sports,0.0,50.0
1952,10000.0,0.7306902941316367,2.0,greenway,0.2,25.0
1953,10000.0,0.7306902941316367,2.0,greenway,0.2,20.0
1954,10000.0,0.6143155571073294,2.0,sports,0.0,50.0
1955,10000.0,0.6143155571073294,2.0,greenway,0.4,21.5
1956,10000.0,0.6331653023138644,2.0,greenway,0.0,50.0
1957,10000.0,0.34164619464427237,2.0,greenway,0.2,29.0
1958,10000.0,0.6331653023138644,2.0,recreation,0.2,28.0
1959,10000.0,0.6331653023138644,2.0,recreation,0.0,50.0
1960,10000.0,0.34164619464427237,2.0,greenway,0.0,50.0
1961,10000.0,0.34164619464427237,2.0,recreation,0.0,50.0
1962,10000.0,0.4089498640969396,2.0,recreation,0.2,25.0
1963,10000.0,0.7246297780424358,2.0,recreation,0.2,31.0
1964,10000.0,0.4089498640969396,2.0,greenway,0.2,27.0
1965,10000.0,0.4089498640969396,2.0,greenway,0.0,50.0
1966,10000.0,0.7246297780424358,2.0,recreation,0.4,27.0
1967,10000.0,0.7246297780424358,2.0,greenway,0.0,50.0
1968,10000.0,0.3659205058589578,2.0,greenway,0.0,50.0
1969,10000.0,0.2866200994700194,2.0,greenway,0.0,50.0
1970,10000.0,0.3659205058589578,2.0,greenway,0.2,31.0
1971,10000.0,0.3659205058589578,2.0,greenway,0.2,28.0
1972,10000.0,0.2866200994700194,2.0,greenway,0.0,50.0
1973,10000.0,0.2866200994700194,2.0,greenway,0.0,50.0
1974,10000.0,0.5919661359861494,2.0,recreation,0.0,50.0
1975,10000.0,0.6671133870258927,2.0,recreation,0.0,50.0
1976,10000.0,0.5919661359861494,2.0,sports,0.2,33.0
1977,10000.0,0.5919661359861494,2.0,sports,0.0,50.0
1978,10000.0,0.6671133870258927,2.0,recreation,0.0,50.0
1979,10000.0,0.6671133870258927,2.0,sports,0.0,50.0
1980,10000.0,0.7941553626209499,2.0,greenway,0.2,26.0
1981,10000.0,0.3778775561600924,2.0,greenway,0.2,27.0
1982,10000.0,0.7941553626209499,2.0,sports,0.0,50.0
1983,10000.0,0.7941553626209499,2.0,sports,0.8,27.5
1984,10000.0,0.3778775561600924,2.0,greenway,0.2,28.0
1985,10000.0,0.3778775561600924,2.0,sports,0.0,50.0
1986,10000.0,0.2667079698294401,2.0,recreation,0.0,50.0
1987,10000.0,0.594601352699101,2.0,recreation,0.6,26.0
1988,10000.0,0.2667079698294401,2.0,recreation,0.2,29.0
1989,10000.0,0.2667079698294401,2.0,recreation,0.2,34.0
1990,10000.0,0.594601352699101,2.0,recreation,0.2,24.0
1991,10000.0,0.594601352699101,2.0,recreation,0.2,37.0
1992,10000.0,0.303883296251297,2.0,greenway,0.0,50.0
1993,10000.0,0.7585053201764822,2.0,greenway,0.4,26.5
1994,10000.0,0.303883296251297,2.0,recreation,0.0,50.0
1995,10000.0,0.303883296251297,2.0,recreation,0.0,50.0
1996,10000.0,0.7585053201764822,2.0,greenway,0.2,28.0
1997,10000.0,0.7585053201764822,2.0,recreation,0.2,24.0
1998,10000.0,0.6819795690476895,2.0,recreation,0.0,50.0
1999,10000.0,0.2326995560899377,2.0,recreation,0.0,50.0
2000,10000.0,0.6819795690476895,2.0,sports,0.2,31.0
2001,10000.0,0.6819795690476895,2.0,sports,0.2,32.0
2002,10000.0,0.2326995560899377,2.0,recreation,0.0,50.0
2003,10000.0,0.2326995560899377,2.0,sports,0.2,31.0
2004,10000.0,0.5541419273242355,2.0,sports,0.2,33.0
2005,10000.0,0.5031716529279948,2.0,sports,0.0,50.0
2006,10000.0,0.5541419273242355,2.0,recreation,0.4,23.0
2007,10000.0,0.5541419273242355,2.0,recreation,0.0,50.0
2008,10000.0,0.5031716529279948,2.0,sports,0.0,50.0
2009,10000.0,0.5031716529279948,2.0,recreation,0.0,50.0
2010,10000.0,0.4787451772019268,2.0,sports,0.0,50.0
2011,10000.0,0.4317603351548315,2.0,sports,0.2,33.0
2012,10000.0,0.4787451772019268,2.0,greenway,0.6,32.0
2013,10000.0,0.4787451772019268,2.0,greenway,0.0,50.0
2014,10000.0,0.4317603351548315,2.0,sports,0.2,36.0
2015,10000.0,0.4317603351548315,2.0,greenway,0.0,50.0
2016,10000.0,0.4923166278749705,2.0,sports,0.0,50.0
2017,10000.0,0.6723225856199861,2.0,sports,0.4,28.0
2018,10000.0,0.4923166278749705,2.0,recreation,0.0,50.0
2019,10000.0,0.4923166278749705,2.0,recreation,0.2,31.0
2020,10000.0,0.6723225856199861,2.0,sports,0.4,27.5
2021,10000.0,0.6723225856199861,2.0,recreation,0.0,50.0
2022,10000.0,0.5686927061527969,2.0,sports,0.0,50.0
2023,10000.0,0.29900733642280103,2.0,sports,0.0,50.0
2024,10000.0,0.5686927061527969,2.0,greenway,0.4,23.5
2025,10000.0,0.5686927061527969,2.0,greenway,0.0,50.0
2026,10000.0,0.29900733642280103,2.0,sports,0.2,30.0
2027,10000.0,0.29900733642280103,2.0,greenway,0.0,50.0
2028,10000.0,0.6686370203271509,2.0,greenway,0.0,50.0
2029,10000.0,0.5904538797214628,2.0,greenway,0.0,50.0
2030,10000.0,0.6686370203271509,2.0,sports,0.4,27.0
2031,10000.0,0.6686370203271509,2.0,sports,0.2,29.0
2032,10000.0,0.5904538797214628,2.0,greenway,0.4,28.5
2033,10000.0,0.5904538797214628,2.0,sports,0.2,30.0
2034,10000.0,0.2891036557033658,2.0,recreation,0.2,39.0
2035,10000.0,0.3621580857783556,2.0,recreation,0.2,32.0
2036,10000.0,0.2891036557033658,2.0,greenway,0.6,32.0
2037,10000.0,0.2891036557033658,2.0,greenway,0.0,50.0
2038,10000.0,0.3621580857783556,2.0,recreation,0.2,30.0
2039,10000.0,0.3621580857783556,2.0,greenway,0.2,25.0
2040,10000.0,0.25186373945325613,2.0,greenway,0.2,25.0
2041,10000.0,0.20755015406757593,2.0,greenway,0.0,50.0
2042,10000.0,0.25186373945325613,2.0,greenway,0.0,50.0
2043,10000.0,0.25186373945325613,2.0,greenway,0.2,28.0
2044,10000.0,0.20755015406757593,2.0,greenway,0.0,50.0
2045,10000.0,0.20755015406757593,2.0,greenway,0.0,50.0
2046,10000.0,0.7808763979002835,2.0,recreation,0.2,25.0
2047,10000.0,0.7261779155582191,2.0,recreation,0.2,29.0
2048,10000.0,0.7808763979002835,2.0,recreation,0.0,50.0
2049,10000.0,0.7808763979002835,2.0,recreation,0.4,19.5
2050,10000.0,0.7261779155582191,2.0,recreation,0.2,20.0
2051,10000.0,0.7261779155582191,2.0,recreation,0.2,26.0
2052,10000.0,0.6064533263444901,2.0,greenway,0.6,26.0
2053,10000.0,0.45350426156073814,2.0,greenway,0.2,23.0
2054,10000.0,0.6064533263444901,2.0,sports,0.0,50.0
2055,10000.0,0.6064533263444901,2.0,sports,0.2,30.0
2056,10000.0,0.45350426156073814,2.0,greenway,0.2,23.0
2057,10000.0,0.45350426156073814,2.0,sports,0.2,29.0
2058,10000.0,0.37955654188990595,2.0,recreation,0.0,50.0
2059,10000.0,0.5364875409752131,2.0,recreation,0.2,24.0
2060,10000.0,0.37955654188990595,2.0,recreation,0.2,26.0
2061,10000.0,0.37955654188990595,2.0,recreation,0.2,29.0
2062,10000.0,0.5364875409752131,2.0,recreation,0.0,50.0
2063,10000.0,0.5364875409752131,2.0,recreation,0.0,50.0
2064,10000.0,0.39555924683809285,2.0,greenway,0.0,50.0
2065,10000.0,0.47352179698646074,2.0,greenway,0.2,26.0
2066,10000.0,0.39555924683809285,2.0,recreation,0.0,50.0
2067,10000.0,0.39555924683809285,2.0,recreation,0.2,25.0
2068,10000.0,0.47352179698646074,2.0,greenway,0.2,32.0
2069,10000.0,0.47352179698646074,2.0,recreation,0.0,50.0
2070,10000.0,0.6184291459619999,2.0,recreation,0.0,50.0
2071,10000.0,0.5540147805586457,2.0,recreation,0.0,50.0
2072,10000.0,0.6184291459619999,2.0,greenway,0.0,50.0
2073,10000.0,0.6184291459619999,2.0,greenway,0.0,50.0
2074,10000.0,0.5540147805586457,2.0,recreation,0.0,50.0
2075,10000.0,0.5540147805586457,2.0,greenway,0.2,27.0
2076,10000.0,0.7442914983257651,2.0,sports,0.4,28.5
2077,10000.0,0.264765502884984,2.0,sports,0.4,32.5
2078,10000.0,0.7442914983257651,2.0,recreation,0.2,28.0
2079,10000.0,0.7442914983257651,2.0,recreation,0.4,25.5
2080,10000.0,0.264765502884984,2.0,sports,0.0,50.0
2081,10000.0,0.264765502884984,2.0,recreation,0.0,50.0
2082,10000.0,0.22297013234347107,2.0,sports,0.0,50.0
2083,10000.0,0.7814890312030913,2.0,sports,0.0,50.0
2084,10000.0,0.22297013234347107,2.0,sports,0.0,50.0
2085,10000.0,0.22297013234347107,2.0,sports,0.2,31.0
2086,10000.0,0.7814890312030913,2.0,sports,0.0,50.0
2087,10000.0,0.7814890312030913,2.0,sports,0.2,26.0
2088,10000.0,0.33572159949690106,2.0,greenway,0.2,27.0
2089,10000.0,0.6454341974109412,2.0,greenway,0.2,26.0
2090,10000.0,0.33572159949690106,2.0,sports,0.2,33.0
2091,10000.0,0.33572159949690106,2.0,sports,0.0,50.0
2092,10000.0,0.6454341974109412,2.0,greenway,0.0,50.0
2093,10000.0,0.6454341974109412,2.0,sports,0.2,24.0
2094,10000.0,0.7065405698493123,2.0,recreation,0.4,24.5
2095,10000.0,0.41962870154529813,2.0,recreation,0.4,30.5
2096,10000.0,0.7065405698493123,2.0,recreation,0.0,50.0
2097,10000.0,0.7065405698493123,2.0,recreation,0.2,29.0
2098,10000.0,0.41962870154529813,2.0,recreation,0.0,50.0
2099,10000.0,0.41962870154529813,2.0,recreation,0.4,27.5
2100,10000.0,0.506180076673627,2.0,greenway,0.4,31.5
2101,10000.0,0.6901050899177791,2.0,greenway,0.0,50.0
2102,10000.0,0.506180076673627,2.0,greenway,0.0,50.0
2103,10000.0,0.506180076673627,2.0,greenway,0.4,23.5
2104,10000.0,0.6901050899177791,2.0,greenway,0.2,27.0
2105,10000.0,0.6901050899177791,2.0,greenway,0.0,50.0
2106,10000.0,0.43280778191983704,2.0,recreation,0.0,50.0
2107,10000.0,0.318694076128304,2.0,recreation,0.0,50.0
2108,10000.0,0.43280778191983704,2.0,sports,0.0,50.0
2109,10000.0,0.43280778191983704,2.0,sports,0.0,50.0
2110,10000.0,0.318694076128304,2.0,recreation,0.6,27.0
2111,10000.0,0.318694076128304,2.0,sports,0.2,36.0
2112,10000.0,0.440272787027061,2.0,sports,0.0,50.0
2113,10000.0,0.3830801380798221,2.0,sports,0.6,29.0
2114,10000.0,0.440272787027061,2.0,recreation,0.4,28.0
2115,10000.0,0.440272787027061,2.0,recreation,0.2,29.0
2116,10000.0,0.3830801380798221,2.0,sports,0.4,30.0
2117,10000.0,0.3830801380798221,2.0,recreation,0.0,50.0
2118,10000.0,0.5174672609195115,2.0,sports,0.0,50.0
2119,10000.0,0.6069816142320634,2.0,sports,0.2,34.0
2120,10000.0,0.5174672609195115,2.0,sports,0.6,31.0
2121,10000.0,0.5174672609195115,2.0,sports,0.2,26.0
2122,10000.0,0.6069816142320634,2.0,sports,0.2,25.0
2123,10000.0,0.6069816142320634,2.0,sports,0.0,50.0
2124,10000.0,0.7198673091828824,2.0,greenway,0.2,29.0
2125,10000.0,0.27746258135885005,2.0,greenway,0.0,50.0
2126,10000.0,0.7198673091828824,2.0,recreation,0.0,50.0
2127,10000.0,0.7198673091828824,2.0,recreation,0.4,25.5
2128,10000.0,0.27746258135885005,2.0,greenway,0.2,28.0
2129,10000.0,0.27746258135885005,2.0,recreation,0.2,26.0
2130,10000.0,0.341142612695694,2.0,recreation,0.4,29.0
2131,10000.0,0.6563445933163167,2.0,recreation,0.0,50.0
2132,10000.0,0.341142612695694,2.0,greenway,0.2,26.0
2133,10000.0,0.341142612695694,2.0,greenway,0.2,28.0
2134,10000.0,0.6563445933163167,2.0,recreation,0.4,27.0
2135,10000.0,0.6563445933163167,2.0,greenway,0.0,50.0
2136,10000.0,0.22838192097842694,2.0,greenway,0.2,23.0
2137,10000.0,0.5108735529705883,2.0,greenway,0.8,25.0
2138,10000.0,0.22838192097842694,2.0,greenway,0.4,30.0
2139,10000.0,0.22838192097842694,2.0,greenway,0.0,50.0
2140,10000.0,0.5108735529705883,2.0,greenway,0.0,50.0
2141,10000.0,0.5108735529705883,2.0,greenway,0.0,50.0
2142,10000.0,0.7576273236423732,2.0,recreation,0.2,30.0
2143,10000.0,0.44165958911180503,2.0,recreation,0.2,30.0
2144,10000.0,0.7576273236423732,2.0,sports,0.2,33.0
2145,10000.0,0.7576273236423732,2.0,sports,0.0,50.0
2146,10000.0,0.44165958911180503,2.0,recreation,0.8,28.5
2147,10000.0,0.44165958911180503,2.0,sports,0.2,32.0
2148,10000.0,0.6297072486951948,2.0,sports,0.2,25.0
2149,10000.0,0.7524148901924492,2.0,sports,0.0,50.0
2150,10000.0,0.6297072486951948,2.0,greenway,0.4,27.5
2151,10000.0,0.6297072486951948,2.0,greenway,0.2,24.0
2152,10000.0,0.7524148901924492,2.0,sports,0.0,50.0
2153,10000.0,0.7524148901924492,2.0,greenway,0.4,24.0
2154,10000.0,0.4030334809795022,2.0,sports,0.2,31.0
2155,10000.0,0.21884536370635033,2.0,sports,0.0,50.0
2156,10000.0,0.4030334809795022,2.0,recreation,0.2,26.0
2157,10000.0,0.4030334809795022,2.0,recreation,0.2,31.0
2158,10000.0,0.21884536370635033,2.0,sports,0.6,31.0
2159,10000.0,0.21884536370635033,2.0,recreation,0.0,50.0
2160,10000.0,0.3717964055016637,2.0,greenway,0.0,50.0
2161,10000.0,0.7699053555727007,2.0,greenway,0.0,50.0
2162,10000.0,0.3717964055016637,2.0,sports,0.0,50.0
2163,10000.0,0.3717964055016637,2.0,sports,0.0,50.0
2164,10000.0,0.7699053555727007,2.0,greenway,0.2,33.0
2165,10000.0,0.7699053555727007,2.0,sports,0.0,50.0
2166,10000.0,0.59546581748873,2.0,recreation,0.0,50.0
2167,10000.0,0.2388261450454593,2.0,recreation,0.4,32.0
